2016|4|1|PMJP|RECURSOS ORDINÁRIOS|140566|2016|2016-01-10|GLOBAL|JOSÉ JÚNIOR GONÇALVES DUARTE|33904800|OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS|SECRETARIA DESENVOLVIMENTO SOCIAL|AUXILIO FINANCEIRO - PESSOA FÍSICA|19364|Sem Licitação|\N|\N|1200.00|2016-04-07|Liquidacao de Empenho|3|200.00|2017-01-16|00000|ASSISTÊNCIA SOCIAL|ASSISTÊNCIA COMUNITÁRIA|REALIZAR ATIVIDADES PREVENTIVAS ATRAVÉS DE VISTORIAS E SERVIÇOS EMERGENCIAIS, ALÉM DE TRABALHAR NA F|07357124410|\N|14|107|DIRETORIA DE ORGANIZAÇÃO COMUNITÁRIA E PARTICIPAÇÃO POPULAR|8|244|5129|2815|TRABALHO SOCIAL COMUNITÁRIO-TSC|2407800.00|1600000.00|1084000.00|33904899|SEM SUBELEMENTO|\N|\N|\N|\N|0|201095|\N|\N|\N|\N|\N
2016|7|1|PMJP|TRANSFERENCIAS DA UNIÃO - FNDE|100061|2016|2016-01-26|GLOBAL|SANTA CLARA COMERCIO VAREJISTA LTDA|33903000|MATERIAL DE CONSUMO|SECRETARIA EDUCAÇÃO E CULTURA|FNDE CUSTEIO: GÊNEROS ALIMENTÍCIOS|23106|Pregão Presencial|090052015|2015/000451|303855.50|2016-07-01|Pagamento de Empenho|9|116.55|2017-01-16|00000|EDUCAÇÃO|ALIMENTAÇÃO E NUTRIÇÃO|PROMOVER A SAÚDE DO ESCOLAR, MEDIANTE A OFERTA DE ALIMENTAÇÃO NUTRICIONAL EM TODAS AS UNIDADES ESCOL|11079047000109|\N|10|102|DIRETORIA DE GESTÃO CURRICULAR|12|306|5200|2514|ALIMENTAÇÃO DO ESCOLAR|5800000.00|7000000.00|5468966.25|33903019|OUTROS MATERIAIS DE CONSUMO|\N|1065777|\N|\N|11|201095|ORDEM BANCARIA|5E158902016|RETENÇÃO|EMPREENDER JP. - (Retido)|09014/2016
2016|11|42|SEMOB|RECURSOS DIRETAMENTE ARRECADADOS|600265|2016|2016-06-13|GLOBAL|INORPEL INDUSTRIA NORDESTINA DE PRODUTOS ELETRICOS LTDA|33903900|OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA|GABINETE DO PREFEITO|SERVIÇO DE ACESSO A INTERNET|56454|Pregão Presencial|000082014|\N|13995.00|2016-11-09|Pagamento de Empenho|6|34.99|2017-01-16|00000|URBANISMO|ADMINISTRAÇÃO GERAL|PROMOVER O APERFEIÇOAMENTO DOS SERVIÇOS ADMINISTRATIVOS , MAXIMIZAR A PRODUTIVIDADE DO SERVIÇO PÚBLI|08720054000133|\N|2|202|SUPERINTENDÊNCIA EXECUTIVA DE MOBILIDADE URBANA DE JOÃO PESSOA - SEMOB|15|122|5001|2041|MANUTENÇÃO DOS SERVIÇOS ADMINISTRATIVOS|480000.00|680000.00|519666.49|33903991|SERVIÇO DE ACESSO A INTERNET|\N|301566|\N|\N|20|301095|ORDEM BANCARIA|1E294762016|RETENÇÃO|EMPREENDER-JP - (Retido)|\N
2016|3|43|FUNDERM|RECURSOS DIRETAMENTE ARRECADADOS|610011|2016|2016-03-31|GLOBAL|MONIQUE RODRIGUES GONÇALVES MONTEIRO|33901800|AUXÍLIO FINANCEIRO A ESTUDANTES|PROCURADORIA GERAL DO MUNICIPIO|AUXÍLIO PARA O DESENVOLVIMENTO DE ESTUDOS DE NATUREZA CIENTÍFICA|36548|Sem Licitação|\N|\N|16000.00|2016-03-31|Estorno de Liquidacao de Empenho|1|-1600.00|2017-01-16|00000|ADMINISTRAÇÃO|ADMINISTRAÇÃO GERAL|MELHORAR O ATENDIMENTO AO PUBLICO.|04944521456|\N|5|301|FUNDO DE GESTÃO, DESENV. E MODERNIZAÇÃO DA PROGEM|4|122|5545|4302|QUALIFICAÇÃO PROFISSIONAL|100000.00|100000.00|100000.00|33901899|SEM SUBELEMENTO|\N|\N|\N|\N|20|611095|\N|\N|\N|\N|\N
2016|2|1|PMJP|TRANSF DE CONVENIO-REC DA UNIAO|80198|2014|2014-06-11|GLOBAL|CONSTRUTORA BRTEC LTDA - EPP|44905100|OBRAS E INSTALAÇÕES|SECRETARIA PLANEJAMENTO|OBRAS E INSTALAÇÕES|64547|Tomada de Precos|330012014|\N|1000000.00|2016-02-05|Liquidacao Empenho de Restos|1|105143.04|2017-01-16|00000|URBANISMO|INFRA-ESTRUTURA URBANA|IMPLANTAR E EXECUTAR OBRAS ESPECIAIS COMO PROMOCAO DO DESENVOLVIMENTO URBANO INTEGRADO DO MUNICIPIO|13493236000159|\N|8|108|UNIDADE EXECUTORA MUNICIPAL - UEM|15|451|5365|1290|IMPLANTAÇÃO E EXECUÇÃO DE OBRAS ESPECIAIS|18200000.00|15000000.00|1167172.59|44905199|SEM SUBELEMENTO|\N|\N|\N|\N|5|201095|\N|\N|\N|\N|\N
2016|7|10|FUNJOPE|RECURSOS ORDINÁRIOS|290281|2016|2016-06-30|ESTIMATIVO|CLASSE A - SERVIÇOS DE BUFFET  E RECEPÇOES LTDA|33903900|OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA|SECRETARIA EDUCAÇÃO E CULTURA|OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA|65157|Pregão Presencial|000072013|1271/16|9922.50|2016-07-01|Anulacao de Empenho|\N|9922.50|2017-01-16|00000|CULTURA|DIFUSÃO CULTURAL|GERIR A INFRAESTRUTURA DOS EVENTOS E DEMAIS AÇÕES CULTURAIS COM OBJETIVO DE FOMENTAR, ESTIMULAR, INC|06103305000105|\N|10|201|FUNDAÇÃO CULTURAL DE JOÃO PESSOA-FUNJOPE|13|392|5274|2901|GESTÃO DA INFRAESTRUTURA DE EVENTOS E  AÇÕES CULTURAIS|1140700.00|490700.00|353770.00|33903961|OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA|\N|919641|\N|\N|0|\N|\N|\N|\N|\N|L011/2013
2016|3|1|PMJP|RECURSOS ORDINÁRIOS|70112|2016|2016-03-16|ORDINARIO|MINISTERIO DA FAZENDA, ECONOMIA E PLANEJAMENTO|46907100|PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO|ENCARGOS GERAIS DO MUNÍCIPIO|PRINCIPAL DA DÍVIDA CONTRATUAL RESGATADO - INTERNA|32866|Dispensada por valor|\N|\N|85156.67|2016-03-16|Emissao de Empenho|1|-85156.67|2017-01-16|00000|ENCARGOS ESPECIAIS|SERVIÇO DA DÍVIDA INTERNA|DESENVOLVER ATIVIDADES RELACIONADAS COM O PAGAMENTO DOS ENCARGOS GERAIS DA DIVIDA PUBLICA CONTRATADA|00394460008630|\N|16|102|RECURSOS SOB A SUPERVISÃO DA SECRETARIA DAS FINANÇAS|28|843|7001|7003|ENCARGOS GERAIS DA DIVÍDA PÚBLICA|8600000.00|7600000.00|4110076.69|46907199|SEM SUBELEMENTO|\N|\N|\N|\N|0|201095|\N|\N|\N|\N|\N
2016|1|6|IPM|RECEITAS DO FUNDO PREVIDENCIÁRIO CAPITALIZADO - FUNPREV|270004|2016|2016-01-07|ORDINARIO|COMPANHIA DE AGUA E ESGOTOS DA PARAIBA-CAGEPA|33903900|OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA|SECRETARIA ADMINISTRAÇÃO|SERVIÇOS DE ÁGUA E ESGOTO|20059|Sem Licitação|\N|\N|823.64|2016-01-07|Liquidacao de Empenho|1|823.64|2017-01-16|00000|PREVIDÊNCIA SOCIAL|ADMINISTRAÇÃO GERAL|PROMOVER A MANUTENCAO DOS SERVICOS ADMINISTRATIVOS GERAIS|09123654000187|\N|6|201|INSTITUTO DE PREVIDÊNCIA DO MUNICIPIO - IPM|9|122|5001|2603|SERVIÇOS ADMINISTRATIVOS - MANTER E IMPLEMENTAR OS SERVIÇOS ADMINISTRATIVOS GERAIS DA SMS-JP|230000.00|200000.00|200000.00|33903950|SERVIÇOS DE ÁGUA E ESGOTO|\N|\N|\N|\N|34|302095|\N|\N|\N|\N|\N
2016|5|6|IPM|RECURSOS ORDINÁRIOS|270282|2016|2016-05-31|ORDINARIO|TELECOMUNICAÇÕES DE SÃO PAULO S/A|33903900|OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA|SECRETARIA ADMINISTRAÇÃO|SERVIÇOS DE COMUNICAÇÃO EM GERAL|52307|Sem Licitação|\N|\N|128.75|2016-05-31|Emissao de Empenho|1|-128.75|2017-01-16|00000|ADMINISTRAÇÃO|ADMINISTRAÇÃO GERAL|GARANTIR O FUNCIONAMENTO DOS SHOPPING POPULAR 4&400 E PRESERVAR O PATRIMONIO DO SHOP 4&$00 E DO SHOP|02558157000162|\N|6|201|INSTITUTO DE PREVIDÊNCIA DO MUNICIPIO - IPM|4|122|5572|4449|ADMINISTRAÇÃO DE SHOPPINGS POPULARES|215000.00|50000.00|79036.29|33903953|SERVIÇOS DE TELECOMUNICAÇÕES|\N|\N|\N|\N|0|302095|\N|\N|\N|\N|\N
2016|1|1|PMJP|RECURSOS ORDINÁRIOS|90026|2016|2016-01-29|ORDINARIO|PREFEITURA MUNICIPAL DE JOAO PESSOA|31901100|VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL|SECRETARIA DESENVOLVIMENTO URBANO|FOLHA DE PAGAMENTO|23769|Sem Licitação|\N|\N|83190.87|2016-01-29|Pagamento de Empenho|1|3797.46|2017-01-16|00000|URBANISMO|ADMINISTRAÇÃO GERAL|COORDENAR E CONTROLAR OS ASSUNTOS PERTINENTES AS DESPESAS COM PESSOAL LOTADO NA SEDURB.|08806721000103|\N|9|101|GABINETE DO SECRETÁRIO|15|122|5001|2619|REMUNERAÇÃO DE PESSOAL ATIVO DA SEDURB|4457000.00|4330000.00|4076726.67|31901197|PESSOAL VINCULADO AO REGIME GERAL DA PREVIDÊNCIA SOCIAL|\N|\N|||0|201095|OFÍCIO|0395|1 : 1618 : 10264-4  (BANCO DO BRASIL S/A - C/10.264)|\N|\N
